Image_Name: af7e545b1cb0f91fabf4cd0b245433b1
Class: Hair
Inner Main Points: [(274.0853039465353, 95.44546165199259), (196.20807143732392, 79.91517856460418), (152.59828519392804, 155.71509681830102), (195.9185105929777, 208.16868229646224), (282.26067927917256, 163.61701248930336)]
Mask Points:
[[     157.06      25.425]
 [     157.06      29.663]
 [     155.65      31.075]
 [     154.24      31.075]
 [     152.82      32.487]
 [     148.59      32.487]
 [     147.18        33.9]
 [     142.94        33.9]
 [     141.52      35.312]
 [     137.29      35.312]
 [     135.88      36.725]
 [     134.46      36.725]
 [     133.05      38.138]
 [     131.64      38.138]
 [     130.22       39.55]
 [     128.81       39.55]
 [      127.4      40.963]
 [     124.57      40.963]
 [     123.16      42.375]
 [     121.75      42.375]
 [     120.34      43.787]
 [     118.92      43.787]
 [     117.51        45.2]
 [      116.1        45.2]
 [     114.69      46.612]
 [     111.86      46.612]
 [     109.04      49.438]
 [     107.62      49.438]
 [      104.8      52.263]
 [     101.97      52.263]
 [     97.737        56.5]
 [     96.325        56.5]
 [     94.912      57.912]
 [       93.5      57.912]
 [     90.675      60.737]
 [     89.263      60.737]
 [     73.725      76.275]
 [     73.725      77.688]
 [     66.662       84.75]
 [     66.662      86.162]
 [      65.25      87.575]
 [      65.25      88.988]
 [     61.013      93.225]
 [     61.013       96.05]
 [     58.188      98.875]
 [     58.188      100.29]
 [      53.95      104.53]
 [      53.95      105.94]
 [     49.713      110.18]
 [       48.3      108.76]
 [     46.888      108.76]
 [     45.475      107.35]
 [     44.062      107.35]
 [     44.062      108.76]
 [     45.475      110.18]
 [     46.888      110.18]
 [     49.713         113]
 [     49.713      115.82]
 [       48.3      117.24]
 [       48.3      118.65]
 [     45.475      121.47]
 [     45.475      122.89]
 [     44.062       124.3]
 [     44.062      125.71]
 [     41.237      128.54]
 [     41.237      129.95]
 [     38.413      132.77]
 [     38.413      134.19]
 [     35.588      137.01]
 [     35.588      138.43]
 [     34.175      139.84]
 [     34.175      141.25]
 [     32.763      142.66]
 [     32.763      144.07]
 [      31.35      145.49]
 [      31.35       146.9]
 [     29.938      148.31]
 [     29.938      149.73]
 [     27.113      152.55]
 [     22.875      152.55]
 [     22.875      175.15]
 [     28.525      175.15]
 [     28.525      173.74]
 [     29.938      172.32]
 [      31.35      172.32]
 [         37      166.68]
 [         37      165.26]
 [     38.413      163.85]
 [     39.825      163.85]
 [     44.062      168.09]
 [     44.062      175.15]
 [     45.475      176.56]
 [     45.475      187.86]
 [     46.888      189.27]
 [     46.888      196.34]
 [       48.3      197.75]
 [       48.3      204.81]
 [     49.713      206.23]
 [     49.713      210.46]
 [     51.125      211.88]
 [     51.125       214.7]
 [     52.538      216.11]
 [     52.538      218.94]
 [      53.95      220.35]
 [      53.95      227.41]
 [     49.713      231.65]
 [     49.713      233.06]
 [       48.3      234.48]
 [       48.3      238.71]
 [     49.713      240.12]
 [     52.538      240.12]
 [      53.95      238.71]
 [     55.362      238.71]
 [     58.188      241.54]
 [     58.188      242.95]
 [       59.6      244.36]
 [       59.6      245.77]
 [     63.838      250.01]
 [     63.838      251.43]
 [      65.25      252.84]
 [      65.25      254.25]
 [     66.662      255.66]
 [     66.662      262.73]
 [      65.25      264.14]
 [       59.6      264.14]
 [     58.188      262.73]
 [     56.775      262.73]
 [     55.362      261.31]
 [     52.538      261.31]
 [     51.125      262.73]
 [     45.475      257.08]
 [     45.475      250.01]
 [     45.475      255.66]
 [     44.062      257.08]
 [     44.062      272.61]
 [     45.475      274.02]
 [     45.475      275.44]
 [       48.3      278.26]
 [       48.3      279.67]
 [     49.713      281.09]
 [     49.713       282.5]
 [     51.125      283.91]
 [     51.125      285.33]
 [     55.362      289.56]
 [     55.362      290.98]
 [     62.425      298.04]
 [     63.838      298.04]
 [     66.662      300.86]
 [     68.075      300.86]
 [     69.488      302.27]
 [       70.9      302.27]
 [     72.312      303.69]
 [     73.725      303.69]
 [     75.138       305.1]
 [      76.55       305.1]
 [     77.963      306.51]
 [       82.2      306.51]
 [     83.613      307.92]
 [     89.263      307.92]
 [     94.912      313.58]
 [     96.325      313.58]
 [     97.737      314.99]
 [      99.15      314.99]
 [     106.21      322.05]
 [     106.21      323.46]
 [     107.62      323.46]
 [     110.45      326.29]
 [     111.86      326.29]
 [     114.69      329.11]
 [     117.51      329.11]
 [     118.92      330.52]
 [     121.75      330.52]
 [     123.16      331.94]
 [     125.99      331.94]
 [      127.4      333.35]
 [     128.81      333.35]
 [     130.22      334.76]
 [     135.88      334.76]
 [     137.29      336.17]
 [     142.94      336.17]
 [     144.35      337.59]
 [     147.18      337.59]
 [     148.59         339]
 [        150         339]
 [     151.41      340.41]
 [     152.82      340.41]
 [     154.24      341.83]
 [     157.06      341.83]
 [     158.47      343.24]
 [      161.3      343.24]
 [     162.71      344.65]
 [     164.12      344.65]
 [     165.54      346.06]
 [     178.25      346.06]
 [     179.66      344.65]
 [      217.8      344.65]
 [     219.21      343.24]
 [     222.04      343.24]
 [     223.45      341.83]
 [     227.69      341.83]
 [      229.1      340.41]
 [     233.34      340.41]
 [     234.75         339]
 [     236.16         339]
 [     237.57      337.59]
 [      240.4      337.59]
 [     241.81      336.17]
 [     250.29      336.17]
 [      251.7      334.76]
 [     255.94      334.76]
 [     257.35      333.35]
 [     260.17      333.35]
 [     261.59      331.94]
 [        263      331.94]
 [     264.41      330.52]
 [     270.06      330.52]
 [      274.3      326.29]
 [     275.71      326.29]
 [     277.12      324.88]
 [     278.54      324.88]
 [     279.95      323.46]
 [     281.36      323.46]
 [      285.6      319.23]
 [     287.01      319.23]
 [     289.84       316.4]
 [     289.84      314.99]
 [     291.25      313.58]
 [     292.66      313.58]
 [     294.07      312.16]
 [     295.49      312.16]
 [     298.31      309.34]
 [     302.55      309.34]
 [     303.96      307.92]
 [      308.2      307.92]
 [     309.61      306.51]
 [     312.44      306.51]
 [     313.85       305.1]
 [     315.26       305.1]
 [     318.09      302.27]
 [      319.5      302.27]
 [     320.91      300.86]
 [     322.32      300.86]
 [     322.32      299.45]
 [     323.74      298.04]
 [     325.15      298.04]
 [     326.56      296.62]
 [     327.98      296.62]
 [     335.04      289.56]
 [     335.04      288.15]
 [      330.8      288.15]
 [     329.39      289.56]
 [     326.56      289.56]
 [     326.56      290.98]
 [     322.32      295.21]
 [     320.91      295.21]
 [      319.5       293.8]
 [     318.09       293.8]
 [     316.67      292.39]
 [     316.67      286.74]
 [     318.09      285.33]
 [     318.09      283.91]
 [     320.91      281.09]
 [     320.91      279.67]
 [     322.32      278.26]
 [     322.32      276.85]
 [     323.74      275.44]
 [     323.74      272.61]
 [     325.15       271.2]
 [     325.15      268.38]
 [     326.56      266.96]
 [     326.56      261.31]
 [     327.98       259.9]
 [     327.98      257.08]
 [      330.8      254.25]
 [      330.8      252.84]
 [     332.21      251.43]
 [     332.21       248.6]
 [     333.62      247.19]
 [     333.62      245.77]
 [     335.04      244.36]
 [     335.04      240.12]
 [     336.45      238.71]
 [     336.45      227.41]
 [     337.86         226]
 [     337.86       214.7]
 [     339.27      213.29]
 [     339.27      201.99]
 [     340.69      200.57]
 [     340.69       192.1]
 [      342.1      190.69]
 [      342.1      182.21]
 [     343.51       180.8]
 [     343.51      176.56]
 [     344.92      175.15]
 [     349.16      175.15]
 [      353.4      179.39]
 [      353.4       180.8]
 [     357.64      185.04]
 [     357.64      186.45]
 [     359.05      187.86]
 [     359.05      189.27]
 [     360.46      190.69]
 [     360.46       192.1]
 [     361.88      193.51]
 [     363.29      193.51]
 [      364.7      194.93]
 [     367.53      194.93]
 [     367.53      185.04]
 [     366.11      183.62]
 [     366.11      177.98]
 [      364.7      176.56]
 [      364.7      173.74]
 [     363.29      172.32]
 [     363.29      168.09]
 [     361.88      166.68]
 [     361.88       158.2]
 [     360.46      156.79]
 [     360.46      152.55]
 [     359.05      151.14]
 [     359.05      148.31]
 [     357.64       146.9]
 [     357.64      145.49]
 [     356.23      144.07]
 [     356.23      141.25]
 [     354.81      139.84]
 [     354.81      137.01]
 [     356.23       135.6]
 [     356.23      134.19]
 [     357.64      132.77]
 [     359.05      132.77]
 [     360.46      131.36]
 [     363.29      131.36]
 [      364.7      132.77]
 [     368.94      132.77]
 [     370.35      134.19]
 [        376      134.19]
 [     377.41       135.6]
 [     383.06       135.6]
 [     383.06      131.36]
 [     374.59      131.36]
 [     373.18      129.95]
 [     368.94      129.95]
 [     367.53      128.54]
 [     366.11      128.54]
 [      364.7      127.12]
 [     363.29      127.12]
 [     361.88      125.71]
 [     360.46      125.71]
 [     359.05       124.3]
 [     357.64       124.3]
 [     354.81      121.47]
 [      353.4      121.47]
 [     350.57      118.65]
 [     349.16      118.65]
 [     344.92      114.41]
 [     343.51      114.41]
 [     333.62      104.53]
 [     333.62      103.11]
 [     329.39      98.875]
 [     329.39      97.463]
 [     327.98       96.05]
 [     327.98      94.637]
 [     322.32      88.988]
 [     322.32      87.575]
 [     316.67      81.925]
 [     316.67      80.512]
 [     309.61       73.45]
 [      308.2       73.45]
 [     306.79      72.037]
 [     306.79      70.625]
 [     305.38      70.625]
 [     299.73      64.975]
 [     298.31      64.975]
 [      296.9      63.562]
 [     295.49      63.562]
 [     292.66      60.737]
 [     291.25      60.737]
 [     288.42      57.912]
 [     287.01      57.912]
 [      285.6        56.5]
 [     284.19        56.5]
 [     281.36      53.675]
 [     279.95      53.675]
 [     278.54      52.263]
 [     277.12      52.263]
 [     275.71       50.85]
 [      274.3       50.85]
 [     272.89      49.438]
 [     271.48      49.438]
 [     270.06      48.025]
 [     268.65      48.025]
 [     267.24      46.612]
 [     264.41      46.612]
 [        263        45.2]
 [     260.17        45.2]
 [     258.76      43.787]
 [     255.94      43.787]
 [     254.52      42.375]
 [     253.11      42.375]
 [      251.7      40.963]
 [     248.88      40.963]
 [     247.46       39.55]
 [     243.22       39.55]
 [     241.81      38.138]
 [      240.4      38.138]
 [     238.99      36.725]
 [     236.16      36.725]
 [     234.75      35.312]
 [     231.93      35.312]
 [     230.51        33.9]
 [     226.27        33.9]
 [     224.86      32.487]
 [     222.04      32.487]
 [     220.62      31.075]
 [     219.21      31.075]
 [      217.8      29.663]
 [      217.8      25.425]]
