Image_Name: 65488d38704860c155c3f8080552c939
Class: Lower_clothes
Inner Main Points: [(237.10884826819583, 687.6993311833465), (233.57785618780002, 773.8949563973243), (243.87118592901342, 702.5130743202039), (239.8534453798275, 746.6309944997779), (179.37539360917953, 796.6013635446593)]
Mask Points:
[[      255.8       618.7]
 [     254.36      620.14]
 [     254.36      624.47]
 [     252.92      625.91]
 [     252.92      627.35]
 [     251.48      628.79]
 [     251.48      630.24]
 [     250.03      631.68]
 [     250.03         636]
 [     248.59      637.45]
 [     248.59      640.33]
 [     247.15      641.77]
 [     247.15      644.66]
 [     245.71       646.1]
 [     245.71      648.98]
 [     244.27      650.43]
 [     244.27      651.87]
 [     242.82      653.31]
 [     242.82      654.75]
 [     241.38       656.2]
 [     241.38      657.64]
 [     239.94      659.08]
 [     239.94      660.52]
 [     237.05      663.41]
 [     237.05      664.85]
 [     235.61      666.29]
 [     235.61      667.73]
 [     232.73      670.62]
 [     232.73      672.06]
 [     222.63      682.15]
 [     221.19      682.15]
 [     215.42      687.92]
 [     213.98      687.92]
 [     212.54      689.37]
 [      211.1      689.37]
 [     209.65      690.81]
 [     208.21      690.81]
 [     206.77      692.25]
 [     205.33      692.25]
 [     203.88      693.69]
 [     202.44      693.69]
 [        201      695.13]
 [     199.56      695.13]
 [     198.12      696.58]
 [     196.67      696.58]
 [     195.23      698.02]
 [     192.35      698.02]
 [      190.9      699.46]
 [     188.02      699.46]
 [     186.58       700.9]
 [     180.81       700.9]
 [     179.37      702.35]
 [      146.2      702.35]
 [     144.75       700.9]
 [     140.43       700.9]
 [     138.99      699.46]
 [     134.66      699.46]
 [     133.22      698.02]
 [     130.33      698.02]
 [     128.89      696.58]
 [     127.45      696.58]
 [     126.01      695.13]
 [     124.56      695.13]
 [     123.12      693.69]
 [     121.68      693.69]
 [     120.24      692.25]
 [      118.8      692.25]
 [     115.91      689.37]
 [     114.47      689.37]
 [     111.58      686.48]
 [     110.14      686.48]
 [     105.82      682.15]
 [     105.82      680.71]
 [     101.49      676.39]
 [     101.49      674.94]
 [     98.605      672.06]
 [     94.278      672.06]
 [     94.278       728.3]
 [     98.605       728.3]
 [     100.05      729.75]
 [     100.05      732.63]
 [     101.49      734.07]
 [     101.49      742.73]
 [     102.93      744.17]
 [     102.93      761.47]
 [     104.37      762.92]
 [     104.37      781.67]
 [     105.82      783.11]
 [     105.82      804.74]
 [     107.26      806.18]
 [     107.26      809.07]
 [     110.14      811.95]
 [     110.14      813.39]
 [     120.24      823.49]
 [     120.24      824.93]
 [     121.68      826.37]
 [     121.68      836.47]
 [     123.12      837.91]
 [     123.12      839.35]
 [     124.56       840.8]
 [     124.56      842.24]
 [     127.45      845.12]
 [     128.89      845.12]
 [     130.33      846.56]
 [     131.77      846.56]
