Image_Name: 65488d38704860c155c3f8080552c939
Class: Upper_clothes
Inner Main Points: [(149.4351507420563, 677.9245004479491), (248.06990010888333, 503.68641107280746), (191.46255217247526, 538.5407336327659), (140.24397289640166, 594.661112498919), (241.5208266760345, 640.2598832447129)]
Mask Points:
[[     206.77      395.16]
 [     206.77      399.49]
 [     205.33      400.93]
 [     203.88      400.93]
 [     202.44      402.37]
 [     196.67      402.37]
 [     195.23      403.81]
 [      190.9      403.81]
 [     189.46      405.25]
 [     186.58      405.25]
 [     183.69      408.14]
 [     182.25      408.14]
 [     179.37      411.02]
 [      173.6      411.02]
 [     172.16      409.58]
 [     170.71      409.58]
 [     167.83       406.7]
 [      163.5       406.7]
 [     162.06      408.14]
 [     157.73      408.14]
 [     156.29      409.58]
 [     154.85      409.58]
 [     153.41      411.02]
 [     150.52      411.02]
 [     149.08      412.47]
 [      146.2      412.47]
 [     144.75      413.91]
 [     138.99      413.91]
 [     137.54      415.35]
 [      136.1      415.35]
 [     131.77      419.68]
 [     130.33      419.68]
 [     127.45      422.56]
 [     126.01      422.56]
 [     111.58      436.98]
 [     111.58      438.42]
 [     104.37      445.64]
 [     104.37      447.08]
 [     100.05       451.4]
 [     100.05      452.85]
 [     98.605      454.29]
 [     98.605      455.73]
 [      95.72      458.62]
 [      95.72      460.06]
 [     94.278       461.5]
 [     94.278      462.94]
 [     92.836      464.38]
 [     92.836      465.83]
 [     89.952      468.71]
 [     89.952      470.15]
 [     88.509       471.6]
 [     88.509      473.04]
 [     87.067      474.48]
 [     87.067      475.92]
 [     85.625      477.36]
 [     85.625      478.81]
 [     84.183      480.25]
 [     84.183      481.69]
 [     81.298      484.57]
 [     81.298      486.02]
 [     79.856      487.46]
 [     79.856       488.9]
 [     78.414      490.34]
 [     78.414      491.79]
 [     76.972      493.23]
 [     76.972      494.67]
 [      75.53      496.11]
 [      75.53      497.55]
 [     74.087         499]
 [     74.087      500.44]
 [     72.645      501.88]
 [     72.645      503.32]
 [     71.203      504.77]
 [     71.203      506.21]
 [     69.761      507.65]
 [     69.761      509.09]
 [     68.319      510.53]
 [     68.319      511.98]
 [     63.992       516.3]
 [     63.992      517.75]
 [     59.666      522.07]
 [     59.666      523.51]
 [     56.781       526.4]
 [     56.781      527.84]
 [     55.339      529.28]
 [     55.339      530.72]
 [     53.897      532.17]
 [     53.897      533.61]
 [     52.455      535.05]
 [     52.455      536.49]
 [     51.012      537.94]
 [     51.012      539.38]
 [     48.128      542.26]
 [     48.128       543.7]
 [     46.686      545.15]
 [     46.686      546.59]
 [     45.244      548.03]
 [     45.244      549.47]
